13.5681 	INFO 	Loaded monitor calibration from ['2024_08_09 11:55']
14.8199 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022777877730>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000227778776D0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022777877520>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000022777C3A640>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.8200 	EXP 	window1: backgroundImage = ''
14.8201 	EXP 	window1: backgroundFit = 'none'
14.8204 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000022777877850>
14.8208 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000022777877850>
14.8232 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000022777877850>
14.8238 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000022777877850>
14.8492 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8514 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8532 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8555 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8576 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8590 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8609 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8625 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8634 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8645 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8663 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8682 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8699 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8718 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8731 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8745 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8758 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8769 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8779 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8796 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8807 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.8811 	DEBUG 	Uploading Texture Font fontname to graphics card
14.8899 	DEBUG 	Upload of Texture Font fontname complete
14.8927 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000022777877850>
14.8932 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000022777877850>
14.8940 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000022777877850>
14.8947 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000022777877850>
14.9159 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9178 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9200 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
14.9205 	DEBUG 	Uploading Texture Font fontname to graphics card
14.9340 	DEBUG 	Upload of Texture Font fontname complete
14.9378 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
14.9379 	EXP 	window1: recordFrameIntervals = False
15.1377 	EXP 	window1: recordFrameIntervals = True
15.3204 	EXP 	Screen (0) actual frame rate measured at 60.07Hz
15.3205 	EXP 	window1: recordFrameIntervals = False
15.3206 	EXP 	window1: mouseVisible = True
15.3213 	EXP 	window1: mouseVisible = True
15.3217 	EXP 	window1: mouseVisible = True
15.3232 	EXP 	window1: mouseVisible = True
15.3246 	EXP 	window1: mouseVisible = True
15.3693 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3715 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3743 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3770 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3794 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3814 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3826 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3859 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3898 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3921 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.3925 	DEBUG 	Uploading Texture Font fontname to graphics card
15.3934 	DEBUG 	Upload of Texture Font fontname complete
15.3954 	EXP 	window1: mouseVisible = True
15.3955 	EXP 	window1: mouseVisible = True
15.3962 	EXP 	window1: mouseVisible = True
15.3968 	EXP 	window1: mouseVisible = True
15.4356 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
17.3271 	INFO 	keyboard.Keyboard is using iohub backend.
17.3271 	EXP 	Task 5: status = STARTED
17.3277 	EXP 	window1: mouseVisible = True
17.3568 	EXP 	Created StudyText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='StudyText', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
17.3731 	EXP 	window1: mouseVisible = True
17.3768 	EXP 	window1: mouseVisible = True
17.3770 	EXP 	window1: mouseVisible = True
17.3779 	EXP 	window1: mouseVisible = True
17.3788 	EXP 	window1: mouseVisible = True
17.4001 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.4004 	DEBUG 	Uploading Texture Font fontname to graphics card
17.4012 	DEBUG 	Upload of Texture Font fontname complete
17.4036 	EXP 	window1: mouseVisible = True
17.4038 	EXP 	window1: mouseVisible = True
17.4045 	EXP 	window1: mouseVisible = True
17.4050 	EXP 	window1: mouseVisible = True
17.4334 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.4349 	DEBUG 	Uploading Texture Font fontname to graphics card
17.4419 	DEBUG 	Upload of Texture Font fontname complete
17.4433 	EXP 	window1: mouseVisible = True
17.4435 	EXP 	window1: mouseVisible = True
17.4440 	EXP 	window1: mouseVisible = True
17.4446 	EXP 	window1: mouseVisible = True
17.4736 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.4749 	DEBUG 	Uploading Texture Font fontname to graphics card
17.4767 	DEBUG 	Upload of Texture Font fontname complete
17.4783 	EXP 	window1: mouseVisible = True
17.4784 	EXP 	window1: mouseVisible = True
17.4790 	EXP 	window1: mouseVisible = True
17.4795 	EXP 	window1: mouseVisible = True
17.4990 	EXP 	window1: mouseVisible = True
17.5008 	EXP 	window1: mouseVisible = True
17.5445 	EXP 	Created Studyslider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=['Familiar', 'Unfamiliar'], lineColor=None, markerColor=None, name='Studyslider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
17.5447 	EXP 	window1: mouseVisible = True
17.5464 	EXP 	Created TestText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='TestText', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
17.5468 	EXP 	window1: mouseVisible = True
17.5470 	EXP 	window1: mouseVisible = True
17.5478 	EXP 	window1: mouseVisible = True
17.5486 	EXP 	window1: mouseVisible = True
17.5847 	EXP 	window1: mouseVisible = True
17.5850 	EXP 	window1: mouseVisible = True
17.5861 	EXP 	window1: mouseVisible = True
17.5869 	EXP 	window1: mouseVisible = True
17.6084 	EXP 	window1: mouseVisible = True
17.6415 	EXP 	Created submit_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='submit_text', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click to submit', units='height', win=Window(...), wrapWidth=1)
0.0092 	EXP 	Studyslider: autoLog = True
0.0092 	EXP 	Studyslider: styleTweaks = []
0.0092 	EXP 	Studyslider: styleTweaks = []
0.0092 	EXP 	Studyslider: styleTweaks = []
0.0092 	EXP 	Studyslider: styleTweaks = []
0.0092 	EXP 	Studyslider: contrast = 1.0
0.0092 	EXP 	Studyslider: markerPos = None
0.0092 	EXP 	Studyslider: autoLog = True
