12.2384 	INFO 	Loaded monitor calibration from ['2024_08_09 11:55']
13.8766 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E7AA065B20>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E7AA065AC0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E7AA065910>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001E7AA426A30>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.8766 	EXP 	window1: backgroundImage = ''
13.8766 	EXP 	window1: backgroundFit = 'none'
13.8768 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001E7AA065C40>
13.8773 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001E7AA065C40>
13.8807 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001E7AA065C40>
13.8813 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001E7AA065C40>
13.9118 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9132 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9144 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9157 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9170 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9179 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9191 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9204 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9211 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9219 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9230 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9244 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9257 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9269 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9279 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9292 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9304 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9313 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9321 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9335 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9343 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9353 	DEBUG 	Uploading Texture Font fontname to graphics card
13.9528 	DEBUG 	Upload of Texture Font fontname complete
13.9546 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001E7AA065C40>
13.9549 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001E7AA065C40>
13.9557 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001E7AA065C40>
13.9563 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x000001E7AA065C40>
13.9778 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9795 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9809 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.9812 	DEBUG 	Uploading Texture Font fontname to graphics card
13.9970 	DEBUG 	Upload of Texture Font fontname complete
13.9998 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.9998 	EXP 	window1: recordFrameIntervals = False
